user_id,amount,platform,category,received_at,month
user_0062,12533.66,PeoplePerHour,Graphic Design,2023-07-29,2023-07
user_0062,13422.48,Local Agency,Graphic Design,2023-09-17,2023-08
user_0062,5214.47,Freelancer.com,Web Development,2023-10-02,2023-09
user_0062,3748.3,Freelancer.com,SEO,2023-10-06,2023-09
user_0062,1606.64,Mostaql,Video Editing,2023-11-08,2023-10
user_0062,19451.06,Direct Client,Graphic Design,2023-11-04,2023-10
user_0062,5842.65,Mostaql,Web Development,2023-11-28,2023-11
user_0062,8667.87,Mostaql,Video Editing,2023-12-07,2023-11
user_0062,4062.79,Upwork,UI/UX,2023-12-16,2023-11
user_0062,5803.66,Mostaql,Data Analysis,2024-01-15,2023-12
user_0062,1167.87,Toptal,Web Development,2023-12-23,2023-12
user_0062,6636.37,Direct Client,Mobile Dev,2024-02-01,2024-01
user_0062,358.91,Upwork,Graphic Design,2024-02-04,2024-01
user_0062,2385.11,Direct Client,Graphic Design,2024-03-12,2024-02
user_0062,6865.49,Freelancer.com,Data Analysis,2024-03-10,2024-02
user_0062,11183.19,Mostaql,Accounting,2024-03-25,2024-03
user_0062,11458.42,Freelancer.com,Accounting,2024-04-05,2024-03
user_0062,6156.84,Local Agency,Data Analysis,2024-04-26,2024-04
user_0062,3546.6,Freelancer.com,Video Editing,2024-05-14,2024-04
user_0063,8763.6,Mostaql,Accounting,2022-06-11,2022-06
user_0063,7457.82,Mostaql,Translation,2022-07-13,2022-07
user_0063,1901.73,Upwork,Mobile Dev,2022-08-08,2022-07
user_0063,2662.97,Khamsat,Accounting,2022-08-24,2022-07
user_0063,4389.47,Direct Client,Accounting,2022-09-17,2022-08
user_0063,106.73,PeoplePerHour,Accounting,2022-09-13,2022-08
user_0063,3071.29,PeoplePerHour,Mobile Dev,2022-09-10,2022-08
user_0063,569.57,Upwork,Accounting,2022-10-04,2022-09
user_0063,888.22,Local Agency,Web Development,2022-10-07,2022-09
user_0063,3605.69,Khamsat,Data Analysis,2022-10-09,2022-09
user_0063,830.84,Direct Client,Accounting,2022-11-20,2022-10
user_0063,5133.34,Upwork,Graphic Design,2022-11-19,2022-10
user_0063,2348.38,Mostaql,Translation,2022-12-22,2022-11
user_0063,2532.39,Mostaql,UI/UX,2023-01-07,2022-12
user_0063,3619.37,Freelancer.com,Video Editing,2023-01-11,2022-12
user_0063,5215.38,Khamsat,Mobile Dev,2023-02-16,2023-01
user_0063,8051.73,Direct Client,UI/UX,2023-04-19,2023-03
user_0063,123.93,Khamsat,Data Analysis,2023-04-07,2023-03
user_0063,4290.15,Khamsat,UI/UX,2023-05-01,2023-04
user_0063,10844.39,Toptal,Accounting,2023-06-12,2023-05
user_0063,5326.92,Local Agency,SEO,2023-07-13,2023-06
user_0063,6975.37,Khamsat,Content Writing,2023-07-02,2023-06
user_0063,4714.74,Freelancer.com,Video Editing,2023-07-29,2023-07
user_0063,987.29,Local Agency,Mobile Dev,2023-08-09,2023-07
user_0063,11517.46,Freelancer.com,SEO,2023-09-07,2023-08
user_0063,7443.88,Freelancer.com,Mobile Dev,2023-10-09,2023-09
user_0063,11273.29,Upwork,Mobile Dev,2023-11-02,2023-10
user_0063,4491.05,Toptal,SEO,2023-12-05,2023-11
user_0063,4531.5,Freelancer.com,SEO,2023-12-17,2023-11
user_0063,7770.68,Toptal,Translation,2024-01-11,2023-12
user_0063,934.19,Mostaql,Graphic Design,2024-01-04,2023-12
user_0063,9466.06,Mostaql,Content Writing,2024-02-11,2024-01
user_0063,2400.7,Toptal,Translation,2024-03-09,2024-02
user_0063,43.68,Local Agency,Graphic Design,2024-02-22,2024-02
user_0063,3480.24,Local Agency,Graphic Design,2024-03-04,2024-02
user_0063,7183.74,Mostaql,Video Editing,2024-04-05,2024-03
user_0063,3707.1,PeoplePerHour,Content Writing,2024-04-05,2024-03
user_0063,6708.81,Upwork,Web Development,2024-05-07,2024-04
user_0064,4009.18,Upwork,Video Editing,2022-06-11,2022-06
user_0064,5522.28,Local Agency,Web Development,2022-07-05,2022-07
user_0064,594.44,Direct Client,Mobile Dev,2022-08-11,2022-07
user_0064,0.15,Mostaql,Mobile Dev,2022-08-20,2022-07
user_0064,5883.74,Freelancer.com,Data Analysis,2022-08-24,2022-07
user_0064,3707.99,Toptal,SEO,2022-09-01,2022-08
user_0064,2469.36,Local Agency,Data Analysis,2022-09-22,2022-08
user_0064,109.15,Khamsat,SEO,2022-09-20,2022-08
user_0064,8224.44,PeoplePerHour,Graphic Design,2022-10-15,2022-09
user_0064,2170.02,Freelancer.com,Graphic Design,2022-10-24,2022-09
user_0064,4395.45,Upwork,Mobile Dev,2022-11-05,2022-10
user_0064,3718.1,Toptal,Web Development,2022-12-14,2022-11
user_0064,1048.23,Khamsat,Video Editing,2023-01-02,2022-12
user_0064,86.07,Toptal,Accounting,2023-02-18,2023-01
user_0064,326.25,Local Agency,Graphic Design,2023-02-02,2023-01
user_0064,87.67,Khamsat,Translation,2023-02-21,2023-01
user_0064,37.45,Upwork,Video Editing,2023-03-14,2023-02
user_0064,840.38,Local Agency,Graphic Design,2023-03-18,2023-02
user_0064,112.94,Local Agency,UI/UX,2023-02-28,2023-02
user_0064,4812.48,Local Agency,Data Analysis,2023-04-01,2023-03
user_0064,3100.61,Direct Client,Translation,2023-05-06,2023-04
user_0064,2263.72,Khamsat,Data Analysis,2023-05-28,2023-05
user_0064,1174.71,Freelancer.com,Graphic Design,2023-07-10,2023-06
user_0064,2544.55,Freelancer.com,SEO,2023-07-13,2023-06
user_0064,2612.97,Mostaql,Translation,2023-06-28,2023-06
user_0064,2796.17,Local Agency,Data Analysis,2023-08-09,2023-07
user_0064,524.25,PeoplePerHour,Content Writing,2023-09-03,2023-08
user_0064,3297.73,Direct Client,Mobile Dev,2023-09-08,2023-08
user_0064,2814.94,Freelancer.com,Video Editing,2023-10-19,2023-09
user_0064,4146.1,Local Agency,Video Editing,2023-10-07,2023-09
user_0064,6435.02,Khamsat,Video Editing,2023-11-03,2023-10
user_0064,5139.07,Upwork,Translation,2023-12-18,2023-11
user_0064,6066.78,Upwork,Data Analysis,2024-01-06,2023-12
user_0064,452.56,Upwork,Graphic Design,2024-01-22,2024-01
user_0064,894.21,Direct Client,Graphic Design,2024-02-06,2024-01
user_0064,102.99,Khamsat,Graphic Design,2024-02-15,2024-01
user_0064,500.0,Freelancer.com,Content Writing,2024-02-26,2024-02
user_0064,8081.08,Mostaql,Data Analysis,2024-04-13,2024-03
user_0065,12581.97,Toptal,Translation,2022-06-08,2022-06
user_0065,8212.35,Mostaql,Translation,2022-06-03,2022-06
user_0065,8994.2,PeoplePerHour,Mobile Dev,2022-07-25,2022-07
user_0065,7833.13,Khamsat,Web Development,2022-08-16,2022-07
user_0065,641.52,Toptal,Translation,2022-09-03,2022-08
user_0065,10414.29,Upwork,Data Analysis,2022-09-03,2022-08
user_0065,8009.65,Freelancer.com,SEO,2022-10-01,2022-09
user_0065,1992.33,Local Agency,Video Editing,2022-10-13,2022-09
user_0065,10270.66,Local Agency,Data Analysis,2022-11-06,2022-10
user_0065,3589.68,PeoplePerHour,Video Editing,2023-01-17,2022-12
user_0065,1891.73,Freelancer.com,Translation,2023-01-04,2022-12
user_0065,6207.54,Freelancer.com,SEO,2023-02-08,2023-01
user_0065,7000.14,Khamsat,Web Development,2023-03-21,2023-02
user_0065,2349.09,Local Agency,Content Writing,2023-03-05,2023-02
user_0065,8264.95,Toptal,Accounting,2023-04-11,2023-03
user_0065,10694.54,PeoplePerHour,Web Development,2023-05-01,2023-04
user_0065,7110.45,Upwork,Mobile Dev,2023-06-19,2023-05
user_0065,11145.0,Mostaql,Mobile Dev,2023-07-20,2023-06
user_0065,1526.13,Local Agency,UI/UX,2023-08-08,2023-07
user_0065,7836.52,Khamsat,Mobile Dev,2023-08-01,2023-07
user_0065,8575.62,Freelancer.com,Accounting,2023-09-05,2023-08
user_0065,3810.25,Local Agency,SEO,2023-09-08,2023-08
user_0065,5244.02,Mostaql,Content Writing,2023-10-16,2023-09
user_0065,707.71,Khamsat,Mobile Dev,2023-10-04,2023-09
user_0065,4579.97,Toptal,Mobile Dev,2023-10-09,2023-09
user_0065,9615.73,Local Agency,Graphic Design,2023-10-26,2023-10
user_0065,8233.88,PeoplePerHour,Accounting,2023-12-13,2023-11
user_0065,811.7,PeoplePerHour,Video Editing,2023-12-17,2023-11
user_0065,591.67,Khamsat,Video Editing,2023-11-29,2023-11
user_0065,5593.87,PeoplePerHour,UI/UX,2024-01-11,2023-12
user_0065,1336.55,Mostaql,Accounting,2024-01-16,2023-12
user_0065,2402.98,Local Agency,Content Writing,2024-01-23,2024-01
user_0065,5287.8,PeoplePerHour,Video Editing,2024-02-07,2024-01
user_0065,9339.94,Khamsat,Mobile Dev,2024-02-27,2024-02
user_0065,2732.94,Mostaql,Graphic Design,2024-03-30,2024-03
user_0065,4589.01,Khamsat,Data Analysis,2024-04-02,2024-03
user_0065,8866.63,Local Agency,SEO,2024-05-03,2024-04
user_0066,11716.87,Upwork,Accounting,2022-06-05,2022-06
user_0066,3813.38,Toptal,Accounting,2022-07-23,2022-07
user_0066,3065.6,PeoplePerHour,Translation,2022-07-04,2022-07
user_0066,1007.6,Khamsat,Accounting,2022-07-07,2022-07
user_0066,7512.61,Toptal,Mobile Dev,2022-08-20,2022-07
user_0066,1889.93,Khamsat,Accounting,2022-09-21,2022-08
user_0066,486.92,Freelancer.com,Mobile Dev,2022-09-21,2022-08
user_0066,6485.09,Local Agency,UI/UX,2022-09-22,2022-08
user_0066,22938.54,Freelancer.com,Graphic Design,2022-10-24,2022-09
user_0066,9282.5,Mostaql,Mobile Dev,2022-11-08,2022-10
user_0066,8627.3,Local Agency,Web Development,2022-11-30,2022-11
user_0066,2561.26,Local Agency,UI/UX,2023-01-01,2022-12
user_0066,7324.84,Toptal,Mobile Dev,2023-01-12,2022-12
user_0066,2448.67,Upwork,UI/UX,2023-02-15,2023-01
user_0066,2596.6,Freelancer.com,Mobile Dev,2023-02-19,2023-01
user_0066,2347.14,Mostaql,Content Writing,2023-03-14,2023-02
user_0066,3748.63,Khamsat,Data Analysis,2023-02-27,2023-02
user_0066,7894.82,Freelancer.com,Accounting,2023-04-07,2023-03
user_0066,374.34,Freelancer.com,SEO,2023-04-12,2023-03
user_0066,10233.67,Upwork,Data Analysis,2023-05-22,2023-04
user_0066,10292.74,Upwork,Web Development,2023-06-15,2023-05
user_0066,9950.26,Mostaql,Content Writing,2023-07-05,2023-06
user_0066,18087.58,Direct Client,Graphic Design,2023-08-20,2023-07
user_0066,8779.7,Upwork,Mobile Dev,2023-09-02,2023-08
user_0066,9843.55,Local Agency,Accounting,2023-10-17,2023-09
user_0066,3995.99,PeoplePerHour,Graphic Design,2023-09-29,2023-09
user_0066,1270.09,Freelancer.com,Mobile Dev,2023-11-09,2023-10
user_0066,3210.15,Mostaql,Content Writing,2023-11-06,2023-10
user_0066,5817.38,Freelancer.com,Video Editing,2023-10-25,2023-10
user_0066,2199.18,Toptal,UI/UX,2023-12-08,2023-11
user_0066,3918.65,Khamsat,SEO,2023-12-04,2023-11
user_0066,1819.77,Freelancer.com,Graphic Design,2023-11-28,2023-11
user_0066,450.44,Mostaql,Web Development,2024-01-05,2023-12
user_0066,7344.94,Mostaql,Graphic Design,2024-01-08,2023-12
user_0066,7659.27,Toptal,SEO,2024-02-15,2024-01
user_0066,9111.17,Toptal,Content Writing,2024-02-27,2024-02
user_0066,1832.59,PeoplePerHour,Web Development,2024-03-29,2024-03
user_0066,6766.94,Freelancer.com,Graphic Design,2024-04-11,2024-03
user_0066,3293.92,PeoplePerHour,Web Development,2024-05-08,2024-04
user_0066,7118.6,Mostaql,Accounting,2024-05-09,2024-04
user_0067,4307.26,Freelancer.com,Web Development,2022-07-16,2022-07
user_0067,2523.26,Khamsat,Accounting,2022-07-04,2022-07
user_0067,4656.65,Toptal,Mobile Dev,2022-08-24,2022-07
user_0067,1144.7,Mostaql,Content Writing,2022-08-05,2022-07
user_0067,1743.1,PeoplePerHour,UI/UX,2022-09-03,2022-08
user_0067,5650.95,Freelancer.com,Translation,2022-10-02,2022-09
user_0067,6580.88,Toptal,Video Editing,2022-12-07,2022-11
user_0067,781.64,Mostaql,Graphic Design,2023-01-20,2022-12
user_0067,3337.65,Mostaql,Video Editing,2023-01-13,2022-12
user_0067,1033.73,Local Agency,Video Editing,2023-02-06,2023-01
user_0067,1181.72,PeoplePerHour,Web Development,2023-02-15,2023-01
user_0067,529.07,Mostaql,SEO,2023-03-06,2023-02
user_0067,1276.65,Local Agency,Video Editing,2023-03-31,2023-03
user_0067,1002.65,Direct Client,Content Writing,2023-05-18,2023-04
user_0067,923.54,Mostaql,Web Development,2023-04-27,2023-04
user_0067,674.93,Freelancer.com,Mobile Dev,2023-05-09,2023-04
user_0067,3064.91,Toptal,Translation,2023-05-30,2023-05
user_0067,2098.09,Khamsat,UI/UX,2023-07-04,2023-06
user_0067,2417.95,Mostaql,UI/UX,2023-07-01,2023-06
user_0067,8269.82,Upwork,Web Development,2023-08-01,2023-07
user_0067,1797.26,Upwork,Accounting,2023-09-01,2023-08
user_0067,7076.78,Toptal,SEO,2023-09-06,2023-08
user_0067,9167.31,Toptal,Web Development,2023-10-12,2023-09
user_0067,3314.91,Khamsat,Accounting,2023-11-06,2023-10
user_0067,2097.16,Freelancer.com,Web Development,2023-11-12,2023-10
user_0067,2500.0,Khamsat,Accounting,2023-12-06,2023-11
user_0067,1228.41,Khamsat,Data Analysis,2024-01-02,2023-12
user_0067,1190.55,PeoplePerHour,Translation,2024-01-05,2023-12
user_0067,500.0,Local Agency,Graphic Design,2024-02-11,2024-01
user_0067,2563.12,Direct Client,Content Writing,2024-03-15,2024-02
user_0067,765.72,Mostaql,Translation,2024-03-26,2024-03
user_0067,2397.2,Toptal,SEO,2024-04-15,2024-03
user_0067,2901.81,Khamsat,Content Writing,2024-05-11,2024-04
user_0067,286.44,Khamsat,Accounting,2024-05-06,2024-04
user_0068,6370.02,Local Agency,SEO,2022-06-20,2022-06
user_0068,5084.5,PeoplePerHour,SEO,2022-06-13,2022-06
user_0068,230.1,Mostaql,Web Development,2022-06-25,2022-06
user_0068,9302.61,Direct Client,Mobile Dev,2022-07-08,2022-07
user_0068,4438.06,Local Agency,Translation,2022-07-13,2022-07
user_0068,13250.01,Khamsat,Mobile Dev,2022-08-23,2022-07
user_0068,6474.57,Freelancer.com,UI/UX,2022-09-23,2022-08
user_0068,3505.14,Upwork,Web Development,2022-09-04,2022-08
user_0068,9672.22,Direct Client,Video Editing,2022-10-18,2022-09
user_0068,10940.75,Freelancer.com,Translation,2022-11-19,2022-10
user_0068,2620.03,Direct Client,Graphic Design,2022-11-29,2022-11
user_0068,500.0,PeoplePerHour,Graphic Design,2023-01-10,2022-12
user_0068,7241.63,Local Agency,Accounting,2023-02-12,2023-01
user_0068,730.46,Local Agency,Accounting,2023-03-09,2023-02
user_0068,1463.26,PeoplePerHour,Translation,2023-03-21,2023-02
user_0068,1513.11,Local Agency,Graphic Design,2023-03-20,2023-02
user_0068,10925.43,Toptal,Graphic Design,2023-05-06,2023-04
user_0068,4534.33,Upwork,SEO,2023-05-17,2023-04
user_0068,10701.61,PeoplePerHour,Graphic Design,2023-06-03,2023-05
user_0068,8954.88,Direct Client,Content Writing,2023-08-18,2023-07
user_0068,273.43,Local Agency,UI/UX,2023-08-19,2023-07
user_0068,6047.43,Khamsat,Content Writing,2023-09-11,2023-08
user_0068,774.31,Upwork,Mobile Dev,2023-08-25,2023-08
user_0068,2759.98,Toptal,Video Editing,2023-08-30,2023-08
user_0068,6018.49,Freelancer.com,Data Analysis,2023-10-27,2023-10
user_0068,19734.74,Direct Client,Mobile Dev,2023-11-26,2023-11
user_0068,7593.8,Local Agency,SEO,2024-01-03,2023-12
user_0068,970.76,Freelancer.com,Web Development,2024-03-14,2024-02
user_0068,1175.65,Khamsat,Accounting,2024-03-09,2024-02
user_0068,3323.64,PeoplePerHour,Mobile Dev,2024-03-31,2024-03
user_0068,1424.48,Mostaql,Accounting,2024-04-23,2024-04
user_0069,9744.68,Toptal,Graphic Design,2022-06-21,2022-06
user_0069,3897.38,Direct Client,Video Editing,2022-07-25,2022-07
user_0069,6432.37,Toptal,Web Development,2022-08-12,2022-07
user_0069,4521.89,Upwork,UI/UX,2022-09-10,2022-08
user_0069,462.11,PeoplePerHour,Translation,2022-10-12,2022-09
user_0069,7935.01,Direct Client,Translation,2022-10-16,2022-09
user_0069,3343.73,Khamsat,Translation,2022-11-17,2022-10
user_0069,1831.47,Direct Client,Translation,2022-11-06,2022-10
user_0069,2814.8,Direct Client,Video Editing,2022-12-20,2022-11
user_0069,5344.03,Freelancer.com,Accounting,2022-12-02,2022-11
user_0069,2249.75,Freelancer.com,Web Development,2022-12-28,2022-12
user_0069,1595.49,Local Agency,SEO,2023-01-01,2022-12
user_0069,3537.61,Khamsat,Content Writing,2023-02-20,2023-01
user_0069,5728.35,Freelancer.com,Accounting,2023-03-01,2023-02
user_0069,7353.14,Local Agency,Translation,2023-05-04,2023-04
user_0069,140.28,Freelancer.com,Mobile Dev,2023-05-03,2023-04
user_0069,12623.11,Direct Client,Graphic Design,2023-06-13,2023-05
user_0069,10387.86,Upwork,Mobile Dev,2023-07-11,2023-06
user_0069,7222.82,Local Agency,Data Analysis,2023-07-31,2023-07
user_0069,7617.56,Toptal,SEO,2023-09-06,2023-08
user_0069,22672.2,Upwork,Web Development,2023-10-11,2023-09
user_0069,9083.95,Direct Client,UI/UX,2023-12-15,2023-11
user_0069,874.89,PeoplePerHour,Translation,2023-11-26,2023-11
user_0069,3378.33,PeoplePerHour,Data Analysis,2023-12-25,2023-12
user_0069,6110.28,PeoplePerHour,Translation,2024-02-16,2024-01
user_0069,2508.64,Freelancer.com,UI/UX,2024-02-08,2024-01
user_0069,10348.64,Khamsat,Accounting,2024-03-14,2024-02
user_0069,8666.13,Freelancer.com,Video Editing,2024-04-07,2024-03
user_0069,3012.23,Freelancer.com,Data Analysis,2024-04-12,2024-03
user_0069,2261.24,PeoplePerHour,Data Analysis,2024-05-12,2024-04
user_0069,3550.07,Local Agency,Graphic Design,2024-04-24,2024-04
user_0069,2511.19,Upwork,SEO,2024-04-22,2024-04
user_0070,2768.5,Khamsat,Translation,2022-06-23,2022-06
user_0070,2395.06,Khamsat,Mobile Dev,2022-07-12,2022-07
user_0070,15001.47,Direct Client,Web Development,2022-08-31,2022-08
user_0070,2297.65,Toptal,Web Development,2022-10-17,2022-09
user_0070,1567.61,PeoplePerHour,UI/UX,2022-11-22,2022-10
user_0070,2168.41,Local Agency,Accounting,2022-11-10,2022-10
user_0070,3328.99,PeoplePerHour,UI/UX,2022-11-04,2022-10
user_0070,1035.97,Khamsat,Accounting,2022-12-01,2022-11
user_0070,9839.36,PeoplePerHour,UI/UX,2023-01-02,2022-12
user_0070,74.15,Upwork,SEO,2023-01-10,2022-12
user_0070,7647.25,Freelancer.com,UI/UX,2023-02-15,2023-01
user_0070,1322.77,Freelancer.com,Video Editing,2023-04-20,2023-03
user_0070,1730.5,Khamsat,Graphic Design,2023-03-31,2023-03
user_0070,1808.08,Upwork,Video Editing,2023-04-06,2023-03
user_0070,9757.68,Direct Client,Data Analysis,2023-04-29,2023-04
user_0070,8987.99,Toptal,Mobile Dev,2023-06-15,2023-05
user_0070,515.65,Toptal,Data Analysis,2023-07-01,2023-06
user_0070,4467.87,Mostaql,Video Editing,2023-07-10,2023-06
user_0070,580.8,Khamsat,Mobile Dev,2023-07-18,2023-06
user_0070,5593.77,Direct Client,Accounting,2023-08-05,2023-07
user_0070,2372.15,Khamsat,Web Development,2023-08-29,2023-08
user_0070,3844.65,Freelancer.com,Translation,2023-09-11,2023-08
user_0070,10677.75,Direct Client,Accounting,2023-10-15,2023-09
user_0070,1649.46,PeoplePerHour,Content Writing,2023-11-05,2023-10
user_0070,2326.94,Toptal,UI/UX,2023-11-07,2023-10
user_0070,2846.59,Mostaql,Content Writing,2023-11-26,2023-11
user_0070,11990.03,Toptal,SEO,2023-12-02,2023-11
user_0070,6750.16,Upwork,Accounting,2024-01-16,2023-12
user_0070,3228.08,Upwork,Accounting,2024-02-05,2024-01
user_0070,3787.2,Direct Client,Video Editing,2024-02-04,2024-01
user_0070,16289.91,Freelancer.com,Translation,2024-02-23,2024-02
user_0070,5739.59,Mostaql,Video Editing,2024-03-23,2024-03
user_0070,174.94,Toptal,Web Development,2024-04-21,2024-04
user_0070,325.06,Direct Client,Translation,2024-04-30,2024-04
user_0071,2202.54,Freelancer.com,Accounting,2022-06-07,2022-06
user_0071,1328.81,Freelancer.com,Translation,2022-06-01,2022-06
user_0071,7528.06,Toptal,Mobile Dev,2022-07-17,2022-07
user_0071,3997.3,Direct Client,Video Editing,2022-08-25,2022-07
user_0071,12028.32,Khamsat,Web Development,2022-08-16,2022-07
user_0071,7151.52,Local Agency,Graphic Design,2022-09-10,2022-08
user_0071,5526.45,Toptal,Video Editing,2022-10-09,2022-09
user_0071,834.54,Khamsat,Graphic Design,2022-10-11,2022-09
user_0071,7540.12,Freelancer.com,Video Editing,2022-11-12,2022-10
user_0071,6353.95,Freelancer.com,Content Writing,2022-11-30,2022-11
user_0071,15363.73,Direct Client,Video Editing,2023-02-06,2023-01
user_0071,6633.56,Toptal,Content Writing,2023-03-03,2023-02
user_0071,1146.92,PeoplePerHour,Content Writing,2023-03-09,2023-02
user_0071,4986.84,Direct Client,Mobile Dev,2023-04-19,2023-03
user_0071,907.84,Khamsat,UI/UX,2023-05-13,2023-04
user_0071,6708.27,Toptal,Graphic Design,2023-04-28,2023-04
user_0071,6235.29,Direct Client,Web Development,2023-06-16,2023-05
user_0071,2466.3,Direct Client,Data Analysis,2023-06-04,2023-05
user_0071,4983.13,Local Agency,UI/UX,2023-07-17,2023-06
user_0071,3431.23,Direct Client,Content Writing,2023-07-07,2023-06
user_0071,17889.63,Direct Client,Accounting,2023-08-02,2023-07
user_0071,11379.72,Khamsat,Web Development,2023-08-25,2023-08
user_0071,7969.62,Khamsat,Accounting,2023-11-10,2023-10
user_0071,24998.64,Toptal,Video Editing,2023-12-03,2023-11
user_0071,9132.26,Upwork,Accounting,2023-12-24,2023-12
user_0071,10950.06,Upwork,Content Writing,2024-01-02,2023-12
user_0071,7346.03,Khamsat,SEO,2024-01-22,2024-01
user_0071,530.44,Toptal,Accounting,2024-01-28,2024-01
user_0071,4208.12,Direct Client,UI/UX,2024-02-24,2024-02
user_0071,4669.25,Khamsat,UI/UX,2024-03-05,2024-02
user_0071,6274.73,Toptal,Graphic Design,2024-04-09,2024-03
user_0071,1333.06,Local Agency,Graphic Design,2024-05-12,2024-04
user_0071,397.33,Local Agency,Video Editing,2024-05-05,2024-04
user_0071,9109.93,Toptal,Accounting,2024-04-26,2024-04
user_0072,7817.74,Upwork,Translation,2022-06-18,2022-06
user_0072,2979.09,Toptal,SEO,2022-06-08,2022-06
user_0072,4393.41,Local Agency,Web Development,2022-07-10,2022-07
user_0072,1931.72,PeoplePerHour,Accounting,2022-07-13,2022-07
user_0072,8615.45,Toptal,Data Analysis,2022-08-18,2022-07
user_0072,11161.79,Direct Client,Video Editing,2022-08-07,2022-07
user_0072,11261.69,Freelancer.com,Graphic Design,2022-09-01,2022-08
user_0072,8704.47,Upwork,Web Development,2022-10-20,2022-09
user_0072,20052.96,Mostaql,Web Development,2022-12-02,2022-11
user_0072,5467.41,Upwork,UI/UX,2023-01-09,2022-12
user_0072,2064.79,Upwork,Data Analysis,2023-01-15,2022-12
user_0072,10773.79,Freelancer.com,Data Analysis,2023-01-27,2023-01
user_0072,6585.4,Mostaql,Data Analysis,2023-02-11,2023-01
user_0072,1673.89,Freelancer.com,Graphic Design,2023-03-17,2023-02
user_0072,37.21,Direct Client,Accounting,2023-03-13,2023-02
user_0072,2505.13,Toptal,SEO,2023-02-27,2023-02
user_0072,840.42,PeoplePerHour,Translation,2023-04-17,2023-03
user_0072,737.78,Toptal,Web Development,2023-04-19,2023-03
user_0072,2094.72,Upwork,Mobile Dev,2023-05-10,2023-04
user_0072,3042.32,PeoplePerHour,Web Development,2023-06-05,2023-05
user_0072,4921.73,Local Agency,Web Development,2023-07-19,2023-06
user_0072,12898.04,Freelancer.com,SEO,2023-08-03,2023-07
user_0072,4785.55,PeoplePerHour,SEO,2023-09-17,2023-08
user_0072,4590.71,Toptal,UI/UX,2023-09-03,2023-08
user_0072,2809.66,Khamsat,SEO,2023-10-15,2023-09
user_0072,4897.36,Freelancer.com,Data Analysis,2023-10-13,2023-09
user_0072,11190.55,Upwork,Graphic Design,2023-10-24,2023-10
user_0072,5937.38,Local Agency,UI/UX,2023-11-29,2023-11
user_0072,5274.2,Direct Client,UI/UX,2024-01-07,2023-12
user_0072,11905.03,Direct Client,Mobile Dev,2024-02-14,2024-01
user_0072,221.44,Mostaql,Mobile Dev,2024-03-12,2024-02
user_0072,31.37,Direct Client,Data Analysis,2024-03-15,2024-02
user_0072,247.19,Upwork,Graphic Design,2024-03-02,2024-02
user_0072,7821.59,Toptal,SEO,2024-04-08,2024-03
user_0073,860.67,Mostaql,Mobile Dev,2022-06-22,2022-06
user_0073,500.0,Direct Client,Content Writing,2022-07-19,2022-07
user_0073,500.0,Freelancer.com,Graphic Design,2022-08-25,2022-07
user_0073,4543.42,Khamsat,Accounting,2022-09-21,2022-08
user_0073,475.72,Freelancer.com,Content Writing,2022-09-22,2022-08
user_0073,797.99,Upwork,SEO,2022-09-29,2022-09
user_0073,3238.89,Direct Client,UI/UX,2022-10-04,2022-09
user_0073,3337.74,Khamsat,Video Editing,2022-12-03,2022-11
user_0073,1525.84,Toptal,Translation,2022-12-01,2022-11
user_0073,3953.4,Toptal,Web Development,2023-01-18,2022-12
user_0073,3955.84,Mostaql,Mobile Dev,2023-01-31,2023-01
user_0073,2628.72,Direct Client,Mobile Dev,2023-03-01,2023-02
user_0073,1826.31,Toptal,Content Writing,2023-04-08,2023-03
user_0073,2974.58,Khamsat,Video Editing,2023-05-01,2023-04
user_0073,393.8,Upwork,Accounting,2023-06-18,2023-05
user_0073,814.13,Freelancer.com,Data Analysis,2023-06-04,2023-05
user_0073,2810.96,Mostaql,UI/UX,2023-07-09,2023-06
user_0073,5263.27,Mostaql,Data Analysis,2023-08-15,2023-07
user_0073,3097.64,Toptal,Mobile Dev,2023-08-28,2023-08
user_0073,4358.61,Mostaql,Accounting,2023-09-06,2023-08
user_0073,3553.14,Khamsat,Translation,2023-10-14,2023-09
user_0073,6571.95,Mostaql,Content Writing,2023-10-30,2023-10
user_0073,32.56,Mostaql,SEO,2023-11-01,2023-10
user_0073,2525.53,Toptal,UI/UX,2023-11-29,2023-11
user_0073,1036.1,Freelancer.com,Content Writing,2023-12-16,2023-11
user_0073,2877.64,Local Agency,UI/UX,2023-12-27,2023-12
user_0073,3112.77,Local Agency,Data Analysis,2024-01-30,2024-01
user_0073,2846.2,Khamsat,Graphic Design,2024-02-29,2024-02
user_0073,475.03,PeoplePerHour,Content Writing,2024-05-03,2024-04
user_0073,24.97,PeoplePerHour,Mobile Dev,2024-05-15,2024-04
user_0074,43.48,Freelancer.com,Content Writing,2022-06-22,2022-06
user_0074,3205.79,PeoplePerHour,Graphic Design,2022-06-26,2022-06
user_0074,8607.02,Direct Client,Data Analysis,2022-07-23,2022-07
user_0074,5947.2,Khamsat,Data Analysis,2022-09-17,2022-08
user_0074,2.02,PeoplePerHour,Video Editing,2022-09-21,2022-08
user_0074,5199.1,Toptal,Content Writing,2022-10-17,2022-09
user_0074,3899.89,Direct Client,SEO,2022-10-10,2022-09
user_0074,6167.9,Direct Client,Data Analysis,2022-10-30,2022-10
user_0074,9675.06,Local Agency,Data Analysis,2022-11-09,2022-10
